game_id,year,subject_color,result,subject_won,total_plies,eco,ply_first_capture,ply_queens_off,ply_first_minor_trade,endgame_reached_ply,endgame_proportion,ply_castled,castle_side,pawn_shield_score_avg,king_in_center_plies_after_ply30,doubled_pawns_at_move20,isolated_pawns_at_move20,passed_pawns_at_move20,pawn_islands_at_move20,avg_subject_mobility,avg_opponent_mobility,mobility_ratio,subject_captures_total,subject_checks_total,material_max_deficit,material_max_surplus,accepted_material_deficit_for_10_plies_and_didnt_lose
846,1991,w,1-0,1.0,89,C01,5,-1,20,-1,0.0,11,k,2.3,0,0,1,0,3,40.7,36.38095238095238,1.126209794836706,9,7,5,3,0
849,1991,w,1-0,1.0,57,B48,6,-1,25,-1,0.0,15,k,1.8421052631578947,0,0,0,0,2,45.31578947368421,37.63157894736842,1.2326325371194438,6,2,3,2,1
850,1991,w,1/2-1/2,0.5,115,C01,5,-1,37,-1,0.0,19,q,2.0,7,0,0,0,2,39.55,37.904761904761905,1.0803550080624547,9,2,3,5,0
853,1991,w,1-0,1.0,63,D94,18,-1,29,-1,0.0,13,k,2.8,0,0,0,0,2,37.4,35.142857142857146,1.0708732587568315,4,0,5,3,0
855,1991,w,1/2-1/2,0.5,80,C45,6,32,24,-1,0.0,15,k,1.35,0,0,1,0,3,38.0,35.23809523809524,1.085252821442134,6,0,3,10,0
856,1991,w,1-0,1.0,65,D18,8,-1,20,-1,0.0,15,k,3.0,0,0,1,0,3,45.3,39.095238095238095,1.1723376718505734,6,0,3,4,1
858,1991,w,1-0,1.0,87,C45,6,75,9,-1,0.0,43,q,0.45,6,0,2,0,3,36.2,34.61904761904762,1.0761709665690191,10,1,7,7,0
860,1992,w,1-0,1.0,73,B07,16,-1,39,-1,0.0,27,k,1.9,0,0,0,0,3,42.5,39.857142857142854,1.082178570332308,9,3,3,3,0
862,1992,w,1/2-1/2,0.5,45,E86,17,20,34,-1,0.0,-1,none,1.0,8,0,0,0,2,31.615384615384617,34.30769230769231,0.9187878664194454,3,0,3,9,0
864,1992,w,1-0,1.0,83,D24,4,18,29,-1,0.0,21,q,0.8,0,0,0,0,2,38.15,29.857142857142858,1.284251751618442,9,4,2,8,1
866,1992,w,1/2-1/2,0.5,72,E13,14,-1,14,-1,0.0,39,q,2.05,4,2,1,0,2,35.7,39.476190476190474,0.9214707678652548,4,0,5,1,0
868,1992,w,1/2-1/2,0.5,94,C01,5,23,25,77,0.19148936170212766,13,k,1.35,0,2,0,0,2,35.75,26.571428571428573,1.39615802937692,11,0,9,5,0
872,1992,w,1-0,1.0,79,A33,6,26,19,73,0.08860759493670886,15,k,2.15,0,0,0,0,2,32.05,21.142857142857142,1.6014059409260812,10,0,5,9,0
873,1992,w,1/2-1/2,0.5,59,C01,5,-1,22,-1,0.0,11,k,2.5,0,0,1,0,3,46.5,38.0,1.2634322213134732,5,0,5,1,0
874,1992,w,1-0,1.0,55,D61,24,-1,28,-1,0.0,21,k,2.9444444444444446,0,2,0,0,2,44.388888888888886,30.166666666666668,1.4828790896742217,8,6,3,2,1
875,1992,w,1/2-1/2,0.5,97,D94,14,48,18,-1,0.0,13,k,2.4,6,0,0,0,2,41.5,38.23809523809524,1.1018015677693545,12,7,5,9,0
878,1992,w,0-1,0.0,95,C54,31,-1,32,-1,0.0,-1,none,1.5,3,2,1,0,3,38.0,38.285714285714285,0.9978749597741597,8,0,3,3,0
879,1992,w,1-0,1.0,81,D45,18,53,20,53,0.35802469135802467,23,q,1.1,0,0,0,0,2,37.45,35.19047619047619,1.1390520891333582,11,1,9,5,0
880,1992,w,1/2-1/2,0.5,64,A30,6,-1,9,-1,0.0,29,k,1.4,0,0,0,0,2,33.7,28.523809523809526,1.207020691838957,10,3,5,5,0
881,1992,w,1/2-1/2,0.5,72,E84,25,43,27,-1,0.0,-1,none,0.7,6,0,0,0,2,37.4,35.57142857142857,1.0494216894192727,11,0,5,4,0
882,1992,w,1-0,1.0,69,C67,8,16,11,44,0.37681159420289856,7,k,2.2,0,0,0,0,2,27.1,27.476190476190474,1.0166937149673627,8,1,5,9,0
883,1992,w,1-0,1.0,57,E43,14,35,14,-1,0.0,13,k,1.7894736842105263,0,2,1,0,3,39.578947368421055,33.31578947368421,1.2521969417641143,6,1,9,1,0
884,1992,w,1-0,1.0,97,C10,6,89,13,-1,0.0,17,k,2.45,0,0,0,0,2,46.1,30.19047619047619,1.5460595159126984,8,6,9,5,0
885,1992,w,1-0,1.0,93,D85,7,76,10,76,0.1935483870967742,17,k,2.05,0,0,1,0,2,40.7,33.476190476190474,1.24861912892552,11,2,5,10,0
886,1992,w,1/2-1/2,0.5,69,E02,12,-1,23,-1,0.0,9,k,2.45,0,2,0,0,2,43.1,32.523809523809526,1.3356160271455406,8,0,5,3,0
887,1992,w,1-0,1.0,103,D24,4,42,17,-1,0.0,23,q,1.7,0,0,0,0,2,39.6,31.38095238095238,1.2751491142583478,12,0,4,10,1
888,1992,w,1-0,1.0,96,E85,20,-1,50,-1,0.0,-1,none,1.0,21,2,0,0,2,48.0,30.80952380952381,1.5716781823376231,8,1,4,4,0
889,1992,w,1/2-1/2,0.5,73,B51,16,52,18,-1,0.0,7,k,2.4,0,0,0,0,2,42.3,35.19047619047619,1.2248423928924461,8,1,5,9,0
890,1992,w,1-0,1.0,73,B01,3,61,12,61,0.1643835616438356,17,k,3.0,0,0,0,0,2,48.95,35.523809523809526,1.4429922850804093,9,0,9,7,0
891,1992,w,1-0,1.0,85,B50,11,54,11,-1,0.0,15,k,2.75,0,0,0,0,2,37.45,32.857142857142854,1.167585287114619,7,2,4,9,1
892,1992,w,1-0,1.0,67,D15,8,50,30,63,0.07462686567164178,17,k,3.0,0,0,0,0,2,38.3,41.666666666666664,0.9323851926425124,8,2,5,9,0
893,1992,w,1-0,1.0,57,D03,18,-1,18,-1,0.0,15,k,2.3684210526315788,0,2,2,2,3,39.473684210526315,26.42105263157895,1.517508410083828,7,6,6,1,1
894,1992,w,1-0,1.0,155,D03,22,44,64,83,0.47096774193548385,15,k,2.8,0,0,0,0,2,39.05,32.095238095238095,1.243630260819609,10,2,5,9,0
895,1992,w,1-0,1.0,55,B31,7,-1,7,-1,0.0,9,k,2.5555555555555554,0,0,0,0,2,46.888888888888886,40.05555555555556,1.159367706946998,8,3,1,5,0
896,1992,w,1-0,1.0,76,A80,5,71,5,-1,0.0,23,k,2.55,0,0,1,0,2,42.6,34.76190476190476,1.2308214779205113,7,2,7,3,0
897,1992,w,1-0,1.0,65,D34,7,64,27,64,0.03076923076923077,15,k,2.2,0,0,0,0,2,45.45,41.23809523809524,1.1009134618469818,12,1,5,11,0
898,1992,w,1-0,1.0,125,A19,11,23,20,123,0.024,-1,none,1.0,5,0,1,0,3,35.5,24.714285714285715,1.5658679725182272,13,2,9,4,0
899,1992,w,1-0,1.0,89,A57,7,32,29,-1,0.0,25,k,2.4,0,0,0,1,2,36.1,31.476190476190474,1.1738467734473654,11,0,0.0,10,0
900,1992,w,1-0,1.0,45,E49,10,-1,10,-1,0.0,23,k,2.3076923076923075,0,0,1,1,3,34.92307692307692,41.84615384615385,0.8027878580941951,5,0,3,3,0
901,1992,w,1-0,1.0,73,E85,20,-1,43,-1,0.0,-1,none,1.3,9,0,1,0,3,45.55,28.238095238095237,1.6595739858260021,8,1,1,5,0
903,1992,w,1-0,1.0,43,E32,8,-1,8,-1,0.0,25,k,2.4166666666666665,0,2,0,0,2,40.083333333333336,42.0,0.963602957160922,2,0,3,1,0
905,1992,w,1-0,1.0,99,C43,6,27,11,-1,0.0,13,k,3.0,0,0,0,0,2,34.05,33.38095238095238,1.0873158150454176,9,1,8,5,0
907,1992,w,1-0,1.0,45,D37,13,43,29,-1,0.0,19,q,0.5384615384615384,0,2,2,0,2,41.76923076923077,43.84615384615385,0.978457791726948,6,0,8,2,0
908,1992,w,1/2-1/2,0.5,74,B48,6,37,17,69,0.08108108108108109,15,k,1.6,0,0,0,0,2,32.15,29.095238095238095,1.1464349544054895,8,1,8,3,1
911,1992,w,1-0,1.0,33,D19,8,-1,23,-1,0.0,15,k,3.0,0,-1,-1,-1,-1,40.285714285714285,44.0,0.9076822816944397,3,0,1,3,0
913,1992,w,1-0,1.0,80,C45,6,31,9,71,0.125,23,q,1.2,0,0,1,0,3,33.2,39.523809523809526,0.8470490881775035,9,0,9,3,0
916,1992,w,1/2-1/2,0.5,79,C11,21,-1,25,-1,0.0,39,k,0.65,4,0,0,0,3,41.6,38.42857142857143,1.0847862239689001,9,0,5,3,0
918,1992,w,1-0,1.0,107,B31,7,-1,7,-1,0.0,9,k,3.0,0,0,0,0,2,41.9,33.19047619047619,1.2672283900162655,12,8,5,3,0
920,1992,w,1-0,1.0,81,B17,6,-1,30,-1,0.0,29,q,1.8,0,2,0,0,2,45.0,39.666666666666664,1.148623617567142,8,8,3,5,1
922,1992,w,1/2-1/2,0.5,67,C18,10,-1,10,-1,0.0,-1,none,1.1,0,0,2,0,3,42.3,33.333333333333336,1.3057623442501496,9,2,5,3,0
924,1992,w,1/2-1/2,0.5,120,B17,6,76,30,102,0.15833333333333333,41,k,1.55,5,0,0,0,2,42.75,41.23809523809524,1.042069317501658,11,1,4,9,0
926,1992,w,1-0,1.0,95,C45,6,86,19,86,0.10526315789473684,15,k,1.9,0,0,0,1,2,39.75,38.76190476190476,1.111056215994332,11,6,9,8,1
928,1992,w,1-0,1.0,63,B45,6,60,11,-1,0.0,-1,none,0.6,0,0,2,0,3,43.95,38.0,1.1836634597056013,6,1,4,6,1
930,1992,w,1/2-1/2,0.5,122,B33,6,67,17,-1,0.0,41,q,1.35,13,2,3,0,3,38.8,37.714285714285715,1.050636370489386,11,1,9,5,0
934,1992,w,1/2-1/2,0.5,57,B57,6,-1,25,-1,0.0,15,k,2.0526315789473686,0,0,0,1,2,36.473684210526315,39.78947368421053,0.9319313695095399,5,0,1,3,0
935,1992,w,1-0,1.0,73,D10,7,42,30,-1,0.0,19,q,1.05,0,0,1,0,3,43.3,34.80952380952381,1.2849814892235423,8,0,3,7,0
936,1992,w,1-0,1.0,72,E84,24,45,28,-1,0.0,25,q,0.85,0,2,0,0,2,36.5,34.904761904761905,1.0517055365903114,6,4,10,0.0,1
937,1992,w,1-0,1.0,89,A31,12,42,17,-1,0.0,21,k,2.6,0,0,0,0,2,41.5,40.904761904761905,1.0161855314840011,9,3,5,9,0
938,1992,w,1-0,1.0,67,E32,10,55,10,-1,0.0,25,k,2.85,0,0,0,0,2,34.5,36.285714285714285,0.9799474776150481,7,1,8,2,0
939,1992,w,1-0,1.0,77,E65,22,-1,22,-1,0.0,11,k,2.95,0,2,1,0,3,47.4,36.80952380952381,1.3305327801684483,8,2,3,3,0
943,1992,w,1-0,1.0,51,B30,11,-1,21,-1,0.0,7,k,2.875,0,0,2,1,3,39.6875,39.625,0.9808403441215771,6,1,0.0,3,0
944,1992,w,1-0,1.0,113,E11,9,63,9,-1,0.0,21,k,2.85,0,0,1,0,2,37.0,37.0,1.0131627681582558,12,3,9,5,0
946,1992,w,1-0,1.0,103,C90,29,-1,29,-1,0.0,9,k,2.5,1,0,0,0,1,33.9,34.523809523809526,0.9914066517494955,10,0,2,7,0
949,1992,w,1-0,1.0,129,D61,18,104,22,104,0.20155038759689922,25,k,2.85,0,0,1,0,2,48.05,29.80952380952381,1.6586751556776569,12,4,4,10,0
950,1992,w,1-0,1.0,74,A41,21,-1,32,-1,0.0,25,k,2.8,0,0,0,1,2,39.6,40.857142857142854,0.9895048549063435,5,1,2,4,0
953,1992,w,0-1,0.0,98,C07,7,-1,19,-1,0.0,25,q,1.85,0,0,0,0,2,44.9,39.333333333333336,1.1533235366701735,10,0,4,4,0
955,1992,w,1-0,1.0,63,E92,20,-1,30,-1,0.0,23,k,2.9,0,0,0,0,1,42.15,34.904761904761905,1.241296484569196,7,2,3,4,0
957,1992,w,1-0,1.0,55,A36,23,-1,28,-1,0.0,25,k,3.0,0,0,0,0,2,42.388888888888886,41.666666666666664,1.0331140555271,6,1,3,5,0
960,1992,w,1/2-1/2,0.5,65,D37,13,40,26,-1,0.0,19,q,0.95,0,0,1,0,3,47.7,32.57142857142857,1.5275657274518373,8,2,4,8,1
964,1993,w,1/2-1/2,0.5,51,B31,7,-1,7,-1,0.0,9,k,3.0,0,0,0,0,2,38.5625,32.1875,1.1914124551157321,5,0,1,9,0
965,1993,w,1-0,1.0,55,E06,12,55,21,-1,0.0,-1,none,1.5,0,2,1,1,3,46.666666666666664,34.166666666666664,1.387103030813707,7,0,8,3,0
966,1993,w,1-0,1.0,73,B07,11,14,17,66,0.1095890410958904,-1,none,1.9,0,0,0,0,2,39.0,29.38095238095238,1.396904362727127,10,3,3,9,0
967,1993,w,1-0,1.0,83,E68,22,-1,45,-1,0.0,13,k,2.25,0,0,0,0,2,42.4,37.095238095238095,1.1417491689210026,6,0,1,7,0
968,1993,w,1-0,1.0,105,E11,22,-1,22,-1,0.0,17,k,3.0,0,0,0,1,2,40.25,35.76190476190476,1.150833337191321,9,4,5,5,0
970,1993,w,1-0,1.0,57,A41,35,-1,44,-1,0.0,19,q,3.0,0,2,0,0,2,42.26315789473684,37.36842105263158,1.1678910870421277,5,2,4,1,1
972,1993,w,1-0,1.0,95,A24,43,87,53,87,0.09473684210526316,13,k,2.45,0,0,0,0,1,41.5,30.857142857142858,1.358934118412977,11,3,8,3,0
976,1993,w,1/2-1/2,0.5,236,D35,7,64,28,74,0.690677966101695,21,k,2.5,0,0,0,0,2,44.1,42.80952380952381,1.050817854376664,13,8,3,10,0
978,1993,w,1-0,1.0,67,C24,14,-1,14,-1,0.0,19,k,2.65,0,2,1,0,3,36.35,35.19047619047619,1.0678384769168843,7,2,3,4,0
980,1993,w,1-0,1.0,105,E32,10,65,10,69,0.3523809523809524,27,k,2.85,0,0,0,0,2,46.5,38.285714285714285,1.2134731114258241,12,3,7,4,0
982,1993,w,1-0,1.0,129,D18,8,80,21,-1,0.0,15,k,3.0,0,0,0,0,2,40.5,36.38095238095238,1.1268774208311743,11,11,5,10,0
984,1993,w,1-0,1.0,49,B87,6,-1,38,-1,0.0,15,k,3.0,0,0,0,0,2,44.53333333333333,33.733333333333334,1.346426463552168,5,0,2,3,0
986,1993,w,1-0,1.0,69,B80,6,-1,25,-1,0.0,39,q,1.35,4,0,1,0,3,41.15,39.57142857142857,1.052836521484444,9,2,3,5,0
987,1993,w,1-0,1.0,77,B17,6,76,30,-1,0.0,15,k,2.75,0,0,0,0,2,48.0,37.0,1.326537727384603,8,2,3,10,0
989,1993,w,1-0,1.0,59,C90,26,-1,47,-1,0.0,9,k,2.5,0,0,0,0,2,38.4,37.75,1.0054960580011079,4,1,1,3,0
990,1993,w,1-0,1.0,97,C01,5,38,25,50,0.4845360824742268,13,k,1.65,1,0,0,1,2,34.3,32.0,1.1143041965766272,12,6,3,10,0
991,1993,w,1-0,1.0,47,C79,16,37,35,-1,0.0,9,k,3.0,0,0,0,0,2,44.785714285714285,31.071428571428573,1.5181548003845846,5,1,7,2,0
992,1993,w,1-0,1.0,57,D36,7,-1,33,-1,0.0,19,k,2.0555555555555554,0,0,0,0,2,50.27777777777778,35.21052631578947,1.5208002210818374,9,3,1,13,0
994,1993,w,1-0,1.0,97,D20,4,44,30,-1,0.0,-1,none,1.3,4,0,0,0,1,42.25,34.57142857142857,1.282416867291085,11,5,3,9,1
995,1993,w,1-0,1.0,21,C55,-1,-1,-1,-1,0.0,9,k,2.0,0,-1,-1,-1,-1,42.0,36.0,-1.0,0,0,0.0,0.0,0
996,1993,w,1/2-1/2,0.5,72,A60,8,67,33,67,0.08333333333333333,19,k,2.05,0,0,1,1,3,44.0,31.904761904761905,1.4071190066146706,10,1,8,4,1
997,1993,w,1-0,1.0,127,C08,9,-1,13,-1,0.0,15,k,3.0,0,0,0,0,2,39.0,39.0,0.9981202328988124,12,6,5,4,0
998,1993,w,1-0,1.0,78,C88,29,-1,29,-1,0.0,9,k,3.0,0,2,0,0,2,35.2,31.333333333333332,1.1362797879635749,6,2,3,5,0
999,1993,w,1/2-1/2,0.5,108,C51,8,48,14,100,0.08333333333333333,21,k,3.0,0,0,2,1,3,39.1,35.95238095238095,1.1149982288525835,14,3,3,9,0
1004,1993,w,1-0,1.0,117,C88,29,79,29,79,0.3333333333333333,9,k,2.4,0,2,0,0,1,38.8,33.857142857142854,1.1709358618060866,13,2,8,7,0
1005,1993,w,1-0,1.0,53,D23,8,-1,25,-1,0.0,17,k,3.0,0,0,0,0,2,41.588235294117645,29.705882352941178,1.3954538866843647,4,5,2,3,1
1008,1993,w,1/2-1/2,0.5,35,E35,9,-1,25,-1,0.0,35,k,2.25,2,-1,-1,-1,-1,40.125,38.375,1.075723862501783,6,0,1,4,0
1010,1993,w,1-0,1.0,71,C88,23,-1,48,-1,0.0,9,k,2.4,0,0,0,0,1,34.6,30.61904761904762,1.135115136980382,8,0,4,5,0
1012,1993,w,1-0,1.0,103,E35,9,31,28,86,0.17475728155339806,-1,none,1.25,2,2,3,1,3,32.65,30.047619047619047,1.1360387204328088,14,5,8,5,0
1014,1993,w,1/2-1/2,0.5,100,C45,6,28,9,75,0.26,19,k,2.15,0,0,0,0,2,32.9,31.857142857142858,1.1644716775820565,11,3,7,8,1
1016,1993,w,1/2-1/2,0.5,67,D19,8,32,25,65,0.04477611940298507,15,k,3.0,0,0,0,0,2,34.65,35.80952380952381,0.98939884529211,10,0,5,9,0
1018,1993,w,1-0,1.0,77,D35,7,-1,29,-1,0.0,17,k,2.9,0,0,0,0,2,41.35,31.904761904761905,1.3005269048339776,7,1,3,5,0
1020,1993,w,1/2-1/2,0.5,81,C45,6,28,9,60,0.2716049382716049,19,k,2.2,0,2,0,0,2,32.1,36.38095238095238,0.9291492912614473,8,1,6,9,1
1022,1993,w,1/2-1/2,0.5,51,C73,9,22,9,-1,0.0,15,k,2.75,0,0,0,0,2,35.5625,34.125,1.077933426867299,7,2,3,8,0
1024,1994,w,1/2-1/2,0.5,40,C45,6,-1,9,-1,0.0,-1,none,1.5,0,0,0,0,2,36.5,33.18181818181818,1.1906544346874182,3,1,1,3,0
1025,1994,w,1-0,1.0,63,C11,14,-1,22,-1,0.0,19,q,2.2,0,0,0,0,2,43.55,30.428571428571427,1.4778864043192648,8,2,6,1,1
1028,1994,w,1-0,1.0,59,C42,5,-1,35,-1,0.0,13,k,3.0,0,0,1,0,3,47.7,37.8,1.2972281826914283,7,2,5,4,0
1030,1994,w,1-0,1.0,89,A35,12,86,24,-1,0.0,17,k,1.75,0,0,0,0,2,41.85,37.285714285714285,1.1616457459970264,9,1,3,8,0
1032,1994,w,1/2-1/2,0.5,115,D38,11,46,11,115,0.008695652173913044,19,k,2.5,0,0,1,0,3,38.7,33.57142857142857,1.1730960621870685,12,3,3,10,0
1034,1994,w,1-0,1.0,93,B93,6,28,20,-1,0.0,-1,none,0.5,5,0,1,0,3,38.4,34.61904761904762,1.1250083847409345,8,3,3,9,0
1036,1994,w,1-0,1.0,77,C18,10,-1,10,-1,0.0,27,k,1.85,0,0,1,0,2,40.1,40.80952380952381,0.9829421403768095,8,3,6,2,1
1038,1994,w,1-0,1.0,75,B33,6,-1,21,-1,0.0,49,k,1.3,9,0,0,0,2,40.85,31.095238095238095,1.340199190974096,8,2,3,3,1
1039,1994,w,1-0,1.0,71,C45,6,-1,9,-1,0.0,19,k,2.25,0,2,2,0,3,41.0,38.857142857142854,1.0828057708315384,10,1,2,7,0
1041,1994,w,1-0,1.0,85,B52,7,65,7,-1,0.0,21,k,2.15,0,0,0,0,2,39.7,41.19047619047619,0.9768079156215329,10,3,4,9,0
1042,1994,w,1-0,1.0,89,C09,7,44,28,-1,0.0,15,k,2.95,0,0,0,0,2,39.6,35.80952380952381,1.1372418686408083,8,3,3,9,0
1043,1994,w,1-0,1.0,93,D13,7,66,43,72,0.23655913978494625,19,k,3.0,0,0,0,0,2,44.1,37.19047619047619,1.1965582684301124,11,3,5,10,0
1044,1994,w,1-0,1.0,53,D31,8,52,16,-1,0.0,27,k,1.8823529411764706,0,0,0,1,1,37.705882352941174,41.470588235294116,0.9178555866593474,6,0,3,9,0
1045,1994,w,1-0,1.0,107,B57,8,43,35,102,0.009345794392523364,15,k,2.0,0,0,0,0,2,39.65,42.61904761904762,0.9491646430547889,10,2,9,3,1
1046,1994,w,1/2-1/2,0.5,64,E81,19,54,35,-1,0.0,27,k,2.7,0,0,0,0,2,40.2,38.04761904761905,1.0649471806817483,7,1,5,9,0
1047,1994,w,1-0,1.0,103,E81,38,-1,70,-1,0.0,27,k,1.9,0,0,0,0,1,44.05,36.76190476190476,1.193876774746284,8,0,4,5,1
1048,1994,w,1/2-1/2,0.5,63,E01,22,49,22,-1,0.0,13,k,2.7,0,0,1,1,3,36.65,31.857142857142858,1.1813065822824065,7,0,9,5,0
1049,1994,w,1-0,1.0,121,D35,9,106,25,105,0.10743801652892562,27,k,2.85,0,0,1,0,2,43.4,43.142857142857146,1.0285979136109524,13,5,3,9,0
1050,1994,w,1-0,1.0,63,A16,5,59,10,-1,0.0,29,k,2.05,0,0,1,0,2,44.25,38.80952380952381,1.1498063856292804,9,0,8,5,0
1051,1994,w,1-0,1.0,65,D15,25,63,48,-1,0.0,-1,none,2.05,0,0,1,1,2,49.6,38.0,1.334401617899942,7,1,9,5,0
1052,1994,w,1/2-1/2,0.5,87,B30,10,-1,26,-1,0.0,17,k,2.7,0,0,1,0,3,38.2,40.80952380952381,0.962056646577144,11,1,6,2,1
1053,1994,w,1-0,1.0,91,A86,19,57,19,57,0.38461538461538464,-1,none,1.05,12,0,0,0,1,34.45,31.19047619047619,1.1270994231090739,9,4,9,4,1
1054,1994,w,1/2-1/2,0.5,44,A25,14,-1,25,-1,0.0,21,k,3.0,0,0,0,0,2,32.333333333333336,41.61538461538461,0.7763939851909266,6,0,5,3,0
1055,1994,w,1-0,1.0,59,A45,17,20,40,-1,0.0,27,q,0.95,0,0,0,0,2,44.35,29.7,1.5417561341967314,7,3,3,9,0
1057,1994,w,1-0,1.0,85,D34,11,52,25,-1,0.0,15,k,3.0,0,0,0,0,2,40.65,40.23809523809524,1.0186053798941155,11,3,4,10,0
1059,1994,w,1-0,1.0,77,D44,10,66,18,-1,0.0,31,k,2.0,0,0,0,2,2,41.45,40.095238095238095,1.0487731226720165,10,6,3,9,0
1062,1994,w,1/2-1/2,0.5,81,B17,6,51,29,65,0.20987654320987653,-1,none,1.0,8,0,1,0,3,41.6,45.80952380952381,0.9230480937955121,10,0,9,4,1
1064,1994,w,1-0,1.0,79,B17,6,-1,18,-1,0.0,29,k,2.6,0,0,0,0,2,48.85,31.952380952380953,1.6387293595490218,9,1,3,4,0
1066,1994,w,1-0,1.0,69,B85,8,-1,46,-1,0.0,25,k,1.0,0,0,0,0,2,45.7,37.04761904761905,1.2471733365062627,7,2,2,4,0
1068,1994,w,0-1,0.0,58,C54,27,-1,33,-1,0.0,25,k,2.8947368421052633,0,0,0,0,1,42.526315789473685,44.65,0.9626409706341693,8,3,6,7,0
1070,1994,w,0-1,0.0,120,D23,8,96,27,96,0.20833333333333334,17,k,3.0,1,0,0,0,2,36.4,39.42857142857143,0.9560529174029627,10,6,5,8,0
1072,1994,w,1/2-1/2,0.5,83,C74,11,41,16,78,0.07228915662650602,-1,none,1.0,6,0,0,0,2,39.65,33.61904761904762,1.200857245879182,10,7,9,3,0
1075,1994,w,1-0,1.0,83,B85,6,71,42,71,0.1566265060240964,15,k,0.4,0,0,0,0,2,40.8,35.80952380952381,1.165467584719505,10,1,9,4,1
1076,1994,w,1-0,1.0,99,A41,9,12,34,75,0.25252525252525254,15,q,1.0,20,0,0,1,2,38.65,29.238095238095237,1.3773988577365297,12,6,5,9,0
1078,1994,w,1-0,1.0,87,C59,9,41,34,64,0.27586206896551724,31,k,1.7,0,0,0,0,2,34.75,41.61904761904762,0.8755621148758314,12,1,8,6,0
1079,1994,w,1/2-1/2,0.5,60,B33,8,59,19,-1,0.0,37,k,1.6,3,0,0,0,2,38.05,35.42857142857143,1.097671098195623,9,0,8,3,0
1082,1994,w,1/2-1/2,0.5,75,B87,6,-1,38,-1,0.0,15,k,3.0,0,0,0,0,2,44.65,33.19047619047619,1.3632538009167063,5,0,4,0.0,1
1083,1994,w,1-0,1.0,55,B33,6,-1,21,-1,0.0,43,q,1.2222222222222223,6,0,0,0,2,44.111111111111114,30.833333333333332,1.4542962492421299,4,1,1,3,0
1084,1994,w,1/2-1/2,0.5,40,E34,9,37,15,-1,0.0,-1,none,1.3,0,0,0,0,1,51.2,36.09090909090909,1.4714504680751674,6,0,10,2,1
1088,1994,w,0-1,0.0,94,D20,4,66,24,72,0.24468085106382978,15,k,1.15,0,2,0,1,2,44.55,45.23809523809524,0.9964526896630173,10,3,5,7,0
1089,1994,w,1-0,1.0,93,A00,4,57,17,57,0.3978494623655914,19,k,2.45,0,0,0,1,2,41.65,32.19047619047619,1.357824039343899,14,5,6,8,1
1090,1994,w,1-0,1.0,64,D20,4,57,26,-1,0.0,15,k,0.65,0,0,2,0,3,42.4,36.476190476190474,1.2304145061781775,10,0,6,9,0
1096,1994,w,1-0,1.0,120,D03,16,-1,16,-1,0.0,13,k,3.0,0,0,0,0,1,38.35,31.095238095238095,1.245826960283915,12,4,4,6,0
1097,1994,w,1-0,1.0,70,C18,10,50,10,54,0.24285714285714285,35,k,1.7,2,2,3,0,3,33.7,31.047619047619047,1.1677193892724058,10,0,3,9,0
1102,1994,w,0-1,0.0,59,C11,26,-1,26,-1,0.0,-1,none,0.3,9,2,1,1,2,36.05,39.6,0.9036079371047403,6,1,3,5,0
1103,1994,w,1-0,1.0,91,D19,8,-1,21,-1,0.0,15,k,2.65,0,0,0,0,2,44.8,31.761904761904763,1.4928069321436324,9,4,3,7,0
1105,1994,w,1-0,1.0,59,D27,4,-1,26,-1,0.0,11,k,3.0,0,0,0,0,2,45.45,42.7,1.0688779534676285,6,0,3,1,0
1107,1994,w,1/2-1/2,0.5,47,A04,8,26,36,46,0.0425531914893617,15,k,3.0,0,0,0,0,2,30.785714285714285,34.142857142857146,0.9327294303708122,6,0,5,9,0
1109,1994,w,1-0,1.0,141,A90,21,76,21,104,0.19858156028368795,17,k,2.8,0,0,1,0,2,40.5,41.095238095238095,0.998387736999655,14,8,8,9,0
1111,1994,w,1/2-1/2,0.5,70,D44,10,46,18,57,0.2,29,k,2.55,0,0,0,2,2,40.45,32.04761904761905,1.2818506235753726,12,2,7,8,1
1112,1994,w,1-0,1.0,73,A21,11,25,11,-1,0.0,27,q,1.0,0,0,0,0,2,38.1,35.714285714285715,1.1149530144674062,8,2,9,3,0
1114,1994,w,1/2-1/2,0.5,48,B48,6,-1,32,-1,0.0,15,k,2.0,0,0,3,0,4,46.42857142857143,34.666666666666664,1.3731716363977458,4,0,4,1,1
1115,1994,w,1-0,1.0,70,B33,8,-1,19,-1,0.0,35,q,1.65,2,0,0,0,2,42.85,35.0,1.2532458603154202,10,6,13,3,1
1118,1994,w,1-0,1.0,69,D19,8,-1,20,-1,0.0,15,k,2.95,0,0,1,1,3,41.35,36.57142857142857,1.1526719565704509,7,0,6,1,1
1120,1994,w,1/2-1/2,0.5,88,D20,4,28,10,51,0.4318181818181818,15,k,2.2,0,2,1,0,2,28.85,34.285714285714285,0.848142885228941,12,4,4,9,1
1123,1994,w,1-0,1.0,97,A15,23,53,23,62,0.3711340206185567,19,k,0.9,0,0,0,0,2,39.85,33.80952380952381,1.1987384346970165,11,2,8,5,0
1125,1994,w,1-0,1.0,45,A46,13,-1,13,-1,0.0,15,k,3.0,0,0,1,0,2,38.23076923076923,39.84615384615385,0.9552965452421974,4,0,3,3,0
