game_id,year,subject_color,result,subject_won,total_plies,eco,ply_first_capture,ply_queens_off,ply_first_minor_trade,endgame_reached_ply,endgame_proportion,ply_castled,castle_side,pawn_shield_score_avg,king_in_center_plies_after_ply30,doubled_pawns_at_move20,isolated_pawns_at_move20,passed_pawns_at_move20,pawn_islands_at_move20,avg_subject_mobility,avg_opponent_mobility,mobility_ratio,subject_captures_total,subject_checks_total,material_max_deficit,material_max_surplus,accepted_material_deficit_for_10_plies_and_didnt_lose
2222,2017,w,1-0,1.0,81,D00,34,-1,34,-1,0.0,29,k,2.2,0,0,0,0,1,39.0,38.857142857142854,1.0366569419056748,10,2,3,5,0
2223,2017,w,1/2-1/2,0.5,58,D02,11,29,11,50,0.15517241379310345,21,k,2.8947368421052633,0,0,0,0,2,35.31578947368421,29.7,1.242939766191037,8,1,9,5,0
2225,2017,w,1-0,1.0,95,A20,10,72,10,-1,0.0,-1,none,0.95,9,2,3,0,4,38.1,27.80952380952381,1.4110830767326599,10,3,6,9,1
2227,2017,w,1-0,1.0,67,B92,6,-1,21,-1,0.0,25,k,2.65,0,0,0,0,2,35.85,36.523809523809526,0.9885665106107993,9,1,3,3,0
2229,2017,w,1/2-1/2,0.5,76,D02,14,30,18,43,0.4473684210526316,21,k,2.45,0,2,0,0,2,30.6,27.476190476190474,1.1511860544893255,10,3,5,9,0
2230,2017,w,1-0,1.0,87,C01,5,-1,26,-1,0.0,19,k,3.0,0,0,1,0,3,44.85,39.38095238095238,1.1750743533538315,9,5,5,5,0
2233,2017,w,1-0,1.0,83,A05,24,-1,47,-1,0.0,7,k,2.3,0,2,2,0,2,37.8,39.80952380952381,0.9480370816344637,8,3,1,5,0
2235,2017,w,0-1,0.0,142,A34,7,13,10,107,0.24647887323943662,-1,none,0.4,1,0,0,0,2,31.1,31.476190476190474,0.9936452940230218,12,2,9,3,0
2237,2017,w,1/2-1/2,0.5,188,D37,13,41,17,72,0.6223404255319149,23,k,2.6,0,0,1,0,2,38.95,38.57142857142857,1.0051210842143856,14,9,6,4,0
2240,2017,w,1-0,1.0,103,C88,21,84,21,-1,0.0,9,k,2.75,0,0,1,0,2,38.45,42.714285714285715,0.9235320975107342,11,1,5,11,0
2241,2017,w,1-0,1.0,77,B00,16,35,16,-1,0.0,11,k,2.2,0,2,0,0,1,34.9,33.904761904761905,1.0421530819007354,7,0,9,1,0
2244,2017,w,1-0,1.0,59,B51,19,-1,29,-1,0.0,15,k,2.5,0,0,0,1,2,42.1,42.4,0.997587677562545,9,1,2,4,0
2245,2017,w,0-1,0.0,72,C55,23,70,26,-1,0.0,9,k,1.1,8,0,1,0,2,33.65,43.57142857142857,0.7866822755687614,9,1,3,9,0
2247,2017,w,1-0,1.0,73,E50,15,-1,21,-1,0.0,13,k,2.0,0,0,0,0,1,43.85,35.523809523809526,1.280667667122382,13,8,3,4,0
2249,2017,w,1-0,1.0,65,A04,19,-1,19,-1,0.0,17,k,1.9,0,0,0,1,2,42.95,38.095238095238095,1.1478644782915135,8,0,3,4,0
2251,2017,w,1-0,1.0,55,C42,5,-1,29,-1,0.0,13,k,3.0,0,0,1,0,3,47.333333333333336,38.55555555555556,1.2465210164271863,8,5,3,3,0
2253,2017,w,1/2-1/2,0.5,61,A07,13,-1,34,-1,0.0,7,k,3.0,0,2,3,0,3,33.15,36.333333333333336,0.9249819270315154,9,2,5,9,0
2255,2017,w,1/2-1/2,0.5,36,D37,13,-1,27,-1,0.0,-1,none,1.75,2,-1,-1,-1,-1,36.25,51.111111111111114,0.7022489124112109,2,0,0.0,3,0
2256,2017,w,1-0,1.0,101,B36,6,44,12,82,0.1188118811881188,-1,none,0.75,9,0,1,0,2,37.4,31.142857142857142,1.2506451087321615,10,3,8,9,1
2258,2017,w,1-0,1.0,93,A02,19,43,32,-1,0.0,9,k,2.0,0,0,0,0,2,44.55,40.0,1.1554301566909762,11,2,8,3,0
2262,2017,w,0-1,0.0,76,B23,30,-1,31,-1,0.0,-1,none,1.35,2,0,1,0,2,39.3,37.42857142857143,1.0684128296221882,8,0,8,2,0
2263,2017,w,1-0,1.0,111,A45,18,55,24,-1,0.0,13,k,3.0,0,0,0,0,1,41.5,38.333333333333336,1.0962736416335621,11,2,9,5,0
2265,2017,w,1/2-1/2,0.5,89,A10,17,84,31,84,0.06741573033707865,15,k,2.25,0,0,0,0,2,42.85,38.285714285714285,1.1331806521927004,13,2,5,8,1
2266,2017,w,1-0,1.0,79,E73,15,61,41,-1,0.0,17,k,2.25,0,0,2,1,3,47.85,38.61904761904762,1.2537961279489465,8,0,9,3,0
2268,2017,w,1-0,1.0,69,A01,9,-1,18,-1,0.0,23,q,1.55,0,2,1,0,3,39.7,36.19047619047619,1.124865435616195,8,5,5,3,1
2269,2017,w,1-0,1.0,123,B20,17,68,17,76,0.3821138211382114,23,k,2.0,0,2,0,0,2,39.7,35.76190476190476,1.1225918318719046,13,4,3,10,0
2270,2017,w,1-0,1.0,69,A04,24,-1,42,-1,0.0,7,k,1.2,1,0,2,0,3,41.45,36.714285714285715,1.1586385810724322,4,4,5,0.0,1
2271,2017,w,1-0,1.0,49,B08,17,-1,23,-1,0.0,11,k,3.0,0,0,0,0,2,45.6,43.13333333333333,1.0613839368483708,3,0,3,3,0
2273,2017,w,1/2-1/2,0.5,77,A01,8,-1,40,-1,0.0,15,q,1.05,3,0,0,1,2,39.8,34.095238095238095,1.1813831280662894,8,0,4,4,0
2277,2017,w,1-0,1.0,95,A01,11,37,35,-1,0.0,19,q,1.9,0,0,0,2,2,40.1,31.476190476190474,1.292930100300691,9,1,4,6,0
2279,2017,w,1/2-1/2,0.5,108,C90,34,59,34,97,0.1111111111111111,9,k,3.0,5,0,0,0,1,37.15,32.857142857142854,1.162209551362025,9,0,9,3,1
2281,2017,w,1/2-1/2,0.5,106,C84,20,-1,30,-1,0.0,9,k,3.0,0,0,0,0,1,35.5,33.666666666666664,1.0587977723998583,8,5,9,5,0
2283,2017,w,1/2-1/2,0.5,72,E21,12,-1,22,-1,0.0,17,k,3.0,0,0,1,0,2,37.9,37.80952380952381,1.0123932214470295,9,1,4,4,0
2285,2017,w,1/2-1/2,0.5,87,C50,24,43,24,71,0.19540229885057472,9,k,3.0,0,0,0,0,1,34.9,36.142857142857146,0.9881475597287228,13,2,9,6,0
2287,2017,w,1-0,1.0,61,C84,22,-1,22,-1,0.0,9,k,3.0,0,2,1,0,2,34.9,33.714285714285715,1.0459858372409554,7,1,4,5,0
2289,2017,w,0-1,0.0,94,B48,6,72,15,94,0.010638297872340425,19,k,3.0,0,0,0,0,2,42.85,44.476190476190474,0.9764174219591217,10,1,6,7,0
2291,2017,w,1-0,1.0,63,B40,23,44,30,-1,0.0,13,k,2.0,0,0,1,0,2,37.9,31.904761904761905,1.2221119848733453,5,0,4,10,0
2293,2017,w,1-0,1.0,85,C90,32,-1,32,-1,0.0,9,k,3.0,0,2,0,0,2,39.95,30.428571428571427,1.375814190820937,8,0,4,3,1
2295,2017,w,1-0,1.0,170,C84,34,101,34,101,0.4117647058823529,9,k,3.0,4,2,0,0,2,37.55,36.76190476190476,1.0215596896653398,12,1,8,3,0
2297,2017,w,1/2-1/2,0.5,99,A04,9,43,13,-1,0.0,15,k,2.95,0,0,0,1,1,33.35,34.04761904761905,1.0089128267758076,12,5,9,3,1
2299,2017,w,0-1,0.0,114,B23,22,51,22,51,0.5614035087719298,13,k,2.05,0,0,0,0,2,34.65,31.38095238095238,1.1225206992316348,11,5,9,5,0
2301,2017,w,1/2-1/2,0.5,169,A45,14,77,18,94,0.4437869822485207,13,k,2.5,0,0,2,1,3,37.8,38.61904761904762,0.9851697328576501,14,10,8,6,1
2303,2017,w,1/2-1/2,0.5,108,A25,23,76,24,76,0.3055555555555556,13,k,2.6,1,0,1,0,2,39.75,40.714285714285715,0.9734971873421292,13,3,4,10,0
2305,2017,w,1/2-1/2,0.5,84,B51,11,-1,11,-1,0.0,15,k,2.85,0,0,0,0,2,38.6,36.904761904761905,1.0392285586470955,7,2,1,5,0
2307,2017,w,1-0,1.0,79,A05,25,65,25,70,0.12658227848101267,19,k,1.65,0,0,0,0,1,35.6,35.38095238095238,1.0208277231913165,10,1,8,6,1
2310,2017,w,1-0,1.0,89,B13,5,-1,23,-1,0.0,19,k,2.1,0,0,0,0,2,41.9,34.523809523809526,1.241084133830482,8,6,4,4,1
2311,2017,w,1-0,1.0,57,D35,7,-1,10,-1,0.0,21,k,3.0,0,0,0,1,2,45.36842105263158,36.94736842105263,1.2489133463180238,8,4,4,1,1
2313,2017,w,1/2-1/2,0.5,93,A45,7,-1,15,-1,0.0,21,k,2.6,0,0,0,0,2,37.8,32.38095238095238,1.1603122652862559,9,6,12,6,1
2314,2017,w,1-0,1.0,91,B10,10,15,12,56,0.3956043956043956,-1,none,1.65,1,0,2,0,3,30.5,31.238095238095237,1.0068633402010037,11,3,9,3,0
2317,2017,w,1-0,1.0,75,B10,10,30,16,-1,0.0,21,q,1.7,0,0,0,0,2,35.35,34.61904761904762,1.0316595049213324,11,1,3,9,0
2319,2017,w,1/2-1/2,0.5,140,B12,20,92,20,92,0.35,15,k,2.5,0,0,0,0,2,40.75,39.714285714285715,1.0483573972282618,13,4,5,8,1
2324,2017,w,0-1,0.0,80,B13,5,-1,23,-1,0.0,19,k,1.65,0,2,0,0,2,38.2,41.714285714285715,0.91481883007023,9,2,3,8,0
2325,2017,w,1-0,1.0,43,A05,22,-1,23,-1,0.0,7,k,1.3333333333333333,0,0,0,0,2,49.083333333333336,39.166666666666664,1.2566124108358847,7,0,1,5,0
2326,2017,w,1/2-1/2,0.5,153,D02,10,64,10,64,0.5882352941176471,-1,none,0.7,10,2,0,0,2,34.55,30.714285714285715,1.17641654221018,15,5,4,9,0
2329,2017,w,0-1,0.0,44,B13,5,-1,26,-1,0.0,19,k,2.9166666666666665,0,0,0,0,2,43.416666666666664,44.53846153846154,0.9848725552774376,6,1,4,1,0
2332,2017,w,1-0,1.0,29,D04,9,-1,19,-1,0.0,-1,none,1.0,0,-1,-1,-1,-1,47.2,37.4,1.378311741363212,3,1,0.0,4,0
2335,2017,w,1-0,1.0,53,D04,8,-1,18,-1,0.0,25,k,2.764705882352941,0,0,0,0,2,41.8235294117647,38.8235294117647,1.0978347930961032,8,3,4,3,0
2336,2017,w,1-0,1.0,69,D02,10,-1,10,-1,0.0,-1,none,2.0,0,0,1,0,2,42.6,35.333333333333336,1.2440456791032228,6,1,3,3,0
2338,2017,w,1-0,1.0,129,A15,7,106,13,106,0.18604651162790697,25,k,2.9,0,0,0,0,2,36.05,41.19047619047619,0.889282512250341,13,4,4,10,1
2339,2017,w,1-0,1.0,61,D40,10,20,38,-1,0.0,13,k,2.8,0,2,2,1,2,36.65,36.23809523809524,1.0827080862313088,9,2,5,9,0
2340,2017,w,1-0,1.0,81,A02,12,15,31,-1,0.0,23,q,1.85,0,0,0,0,2,32.35,29.047619047619047,1.1343362749225019,9,4,9,3,0
2345,2017,w,1-0,1.0,81,A05,17,71,31,-1,0.0,13,k,1.75,0,0,0,0,2,39.55,36.904761904761905,1.0863709656127039,12,1,6,6,0
2347,2017,w,0-1,0.0,116,C01,5,-1,27,-1,0.0,17,k,2.85,0,0,1,0,3,40.3,38.23809523809524,1.0526757094063954,11,1,4,9,0
2348,2017,w,1-0,1.0,87,B48,6,48,19,-1,0.0,15,k,2.6,0,0,0,0,2,43.4,31.761904761904763,1.3973496451935727,9,4,5,8,0
2350,2017,w,1/2-1/2,0.5,121,E67,16,30,26,113,0.0743801652892562,11,k,2.5,0,0,1,1,2,37.1,36.857142857142854,1.0143680005675257,13,1,6,9,1
2352,2017,w,0-1,0.0,72,A05,26,-1,28,-1,0.0,7,k,2.4,1,0,1,0,2,38.15,33.714285714285715,1.1471573721410055,6,0,4,5,0
2353,2017,w,1/2-1/2,0.5,78,B40,30,56,41,-1,0.0,11,k,3.0,0,0,1,0,2,39.75,32.23809523809524,1.2573031023521763,7,0,5,9,1
2355,2017,w,1-0,1.0,113,B40,19,-1,24,-1,0.0,13,k,1.95,0,0,0,0,2,43.1,37.857142857142854,1.1494333066952234,12,4,3,5,0
2357,2017,w,1-0,1.0,79,C11,8,-1,11,-1,0.0,19,q,2.05,0,0,2,0,3,41.25,37.76190476190476,1.091278434382075,10,2,3,4,0
2359,2017,w,1/2-1/2,0.5,62,A15,11,61,21,61,0.03225806451612903,17,k,2.5,0,0,2,0,3,42.45,34.904761904761905,1.271923241147838,10,0,8,3,0
2360,2017,w,1-0,1.0,119,A35,11,42,36,119,0.008403361344537815,13,k,2.1,0,0,0,0,2,41.2,35.80952380952381,1.1817237516683294,14,5,4,8,1
2365,2017,w,1/2-1/2,0.5,111,A35,11,55,33,77,0.3063063063063063,17,k,3.0,0,0,1,1,3,36.8,44.857142857142854,0.8251326297991092,15,1,9,4,1
2366,2017,w,1/2-1/2,0.5,108,D27,4,56,46,74,0.32407407407407407,11,k,2.75,0,0,1,0,2,41.55,39.714285714285715,1.0579895001833712,10,0,5,9,0
2368,2017,w,1/2-1/2,0.5,62,E04,8,60,20,-1,0.0,11,k,3.0,0,0,0,0,2,44.0,37.285714285714285,1.2087459965575944,7,0,5,8,1
2370,2017,w,1/2-1/2,0.5,136,C65,11,69,11,132,0.03676470588235294,33,k,2.0,1,2,0,0,2,36.15,33.476190476190474,1.091699237264128,14,4,9,5,0
2372,2017,w,1-0,1.0,115,A03,20,38,23,-1,0.0,9,k,1.65,17,0,0,0,2,34.2,38.523809523809526,0.9249395675615247,11,7,4,9,1
2373,2017,w,0-1,0.0,80,A04,6,74,44,-1,0.0,23,k,2.8,0,0,1,0,3,46.05,34.857142857142854,1.3555818929847512,8,0,3,6,0
2375,2017,w,0-1,0.0,75,A22,9,-1,16,-1,0.0,29,k,2.55,0,0,0,0,2,35.15,41.04761904761905,0.8623807146202273,3,1,3,3,0
2377,2017,w,1/2-1/2,0.5,121,C65,17,83,17,83,0.32231404958677684,13,k,3.0,0,0,2,0,3,37.7,39.476190476190474,0.9518689833249805,12,2,10,5,1
2379,2017,w,1-0,1.0,49,B47,6,-1,15,-1,0.0,27,q,1.8,0,0,1,0,3,38.6,39.2,0.9963694242920533,7,1,5,3,0
2381,2017,w,1-0,1.0,53,C24,12,-1,14,-1,0.0,27,q,1.8235294117647058,0,0,0,0,2,44.76470588235294,29.941176470588236,1.5069513986900802,5,0,3,5,0
2383,2017,w,0-1,0.0,68,E49,12,-1,12,-1,0.0,23,k,2.95,0,0,1,1,2,40.15,38.095238095238095,1.0617801927761739,7,0,5,3,0
2384,2017,w,1-0,1.0,107,A04,11,-1,11,-1,0.0,9,k,1.9,5,0,0,0,2,36.2,31.333333333333332,1.1650448082624547,8,6,5,5,0
2387,2017,w,1/2-1/2,0.5,104,C67,8,37,14,45,0.5769230769230769,7,k,2.15,5,0,0,0,2,33.4,29.904761904761905,1.1379850228095316,9,0,9,3,0
2389,2017,w,0-1,0.0,120,A05,20,101,33,101,0.16666666666666666,13,k,2.1,0,0,0,0,2,33.05,35.714285714285715,0.9224878247537094,12,0,11,3,0
2390,2017,w,1-0,1.0,53,B20,6,29,20,-1,0.0,-1,none,1.0,6,0,1,0,2,43.470588235294116,36.1764705882353,1.3011278484225295,9,3,9,3,0
2392,2017,w,1-0,1.0,47,A45,21,-1,24,-1,0.0,29,q,1.9285714285714286,0,2,0,0,2,48.142857142857146,42.07142857142857,1.1649760981672326,6,0,5,2,0
2394,2017,w,1-0,1.0,68,A45,14,-1,33,-1,0.0,19,k,3.0,0,2,3,0,3,43.5,33.714285714285715,1.3057799502824436,7,1,3,6,0
2396,2017,w,1/2-1/2,0.5,128,A45,29,84,29,90,0.3046875,19,k,3.0,0,0,0,0,2,38.6,37.80952380952381,1.0190986990841386,12,3,6,8,1
2398,2017,w,1/2-1/2,0.5,110,A22,12,-1,22,-1,0.0,25,k,2.9,1,0,0,0,2,42.85,39.904761904761905,1.0744800186983574,9,3,6,5,1
2400,2017,w,0-1,0.0,76,C25,6,-1,21,-1,0.0,23,k,1.55,0,0,0,0,2,45.0,38.0,1.2041562300953301,8,0,5,3,0
2402,2017,w,1-0,1.0,77,E04,8,15,20,-1,0.0,11,k,2.25,0,2,2,0,2,29.9,29.285714285714285,1.0609438341739224,11,3,9,5,1
2404,2017,w,1-0,1.0,57,C65,9,-1,9,-1,0.0,23,k,2.1578947368421053,0,0,0,0,2,39.31578947368421,34.8421052631579,1.1342408289577521,5,1,3,6,0
2405,2017,w,1/2-1/2,0.5,67,A04,11,19,16,51,0.2537313432835821,13,k,1.75,5,0,0,0,2,31.2,32.19047619047619,0.9738508675449203,9,1,9,3,0
2408,2017,w,1-0,1.0,129,D71,9,111,24,111,0.14728682170542637,17,k,1.9,0,0,1,0,2,44.1,38.476190476190474,1.229529127243413,12,5,9,5,0
2409,2017,w,1-0,1.0,115,A46,20,64,25,64,0.45217391304347826,19,k,2.6,0,0,0,0,2,37.8,32.04761904761905,1.2227937917263099,14,5,5,9,0
2412,2018,w,1-0,1.0,52,A04,24,-1,31,-1,0.0,7,k,2.0,0,0,0,0,2,43.4375,37.11764705882353,1.1803313699420068,5,1,4,1,0
2414,2018,w,1-0,1.0,59,A07,13,-1,35,-1,0.0,7,k,2.3,0,0,2,0,3,43.25,45.85,0.9294771961966924,5,0,4,4,0
2415,2018,w,1/2-1/2,0.5,154,B72,6,30,19,70,0.34415584415584416,17,q,2.95,0,0,0,0,2,35.15,34.76190476190476,1.0367504684889393,14,7,6,11,0
2417,2018,w,1-0,1.0,93,B90,6,82,21,81,0.13978494623655913,27,q,2.05,0,0,0,0,2,42.9,38.61904761904762,1.1317728736924595,12,8,3,11,0
2420,2018,w,1/2-1/2,0.5,131,B52,11,67,11,130,0.015267175572519083,25,k,2.8,0,0,0,2,2,46.05,37.04761904761905,1.2741440791215137,14,5,9,4,1
2421,2018,w,1-0,1.0,123,E90,28,92,37,92,0.2601626016260163,27,q,1.75,0,2,0,0,2,36.2,35.95238095238095,1.0170365629145455,10,2,2,8,1
2423,2018,w,1-0,1.0,79,B52,7,-1,7,-1,0.0,9,k,1.4,0,2,3,0,3,38.65,34.61904761904762,1.123992760289626,9,2,3,8,0
2425,2018,w,1-0,1.0,51,C01,5,42,32,-1,0.0,15,k,3.0,0,0,0,0,2,45.375,33.0,1.4549683259386939,8,1,3,8,0
2427,2018,w,1/2-1/2,0.5,150,A07,22,-1,26,-1,0.0,7,k,0.8,2,0,0,0,2,39.8,39.285714285714285,1.0264928964015643,13,24,5,5,0
2428,2018,w,1/2-1/2,0.5,132,A07,6,17,25,-1,0.0,-1,none,2.0,0,0,1,0,2,26.6,38.714285714285715,0.7031069847556347,11,1,8,3,1
2430,2018,w,1-0,1.0,69,B52,7,-1,7,-1,0.0,9,k,1.6,0,0,0,0,2,40.5,41.904761904761905,0.9701721636887711,7,2,2,3,0
2431,2018,w,1-0,1.0,105,A07,14,81,38,81,0.23809523809523808,7,k,2.2,0,0,0,0,2,48.9,33.333333333333336,1.489787817776175,12,3,8,5,0
2433,2018,w,0-1,0.0,132,E60,27,-1,42,-1,0.0,29,k,2.8,0,0,0,0,1,40.8,39.095238095238095,1.06574116573753,10,18,4,4,0
2435,2018,w,1/2-1/2,0.5,81,C42,5,15,25,-1,0.0,29,q,2.35,9,0,0,0,2,35.05,35.857142857142854,0.9985927714241258,8,2,9,5,0
2437,2018,w,1/2-1/2,0.5,92,E06,14,31,25,-1,0.0,13,k,2.85,0,2,2,0,2,32.95,29.38095238095238,1.1655600978626128,10,3,9,3,0
2439,2018,w,1/2-1/2,0.5,126,C50,21,36,21,60,0.5317460317460317,7,k,2.55,0,0,0,0,2,33.25,36.476190476190474,0.9286642026336592,12,5,3,8,1
2440,2018,w,1-0,1.0,59,C48,14,-1,19,-1,0.0,31,q,2.75,0,0,1,0,2,40.4,35.0,1.1911764005720884,7,3,4,3,0
2441,2018,w,1-0,1.0,67,C00,18,-1,36,-1,0.0,13,k,2.1,0,0,0,1,2,42.85,33.80952380952381,1.2796442945082274,9,1,3,7,0
2445,2018,w,1-0,1.0,109,D35,7,23,14,81,0.26605504587155965,-1,none,1.5,0,2,1,0,3,39.15,34.095238095238095,1.298196430910983,13,5,9,3,1
2446,2018,w,1-0,1.0,83,B76,6,-1,21,-1,0.0,17,q,2.85,0,0,0,0,2,48.75,34.04761904761905,1.4941662545238257,10,4,6,4,1
2448,2018,w,1-0,1.0,149,D02,10,57,10,147,0.020134228187919462,-1,none,0.55,2,0,0,0,2,40.1,39.19047619047619,1.052672395611364,14,4,10,3,1
2450,2018,w,1-0,1.0,113,B48,6,23,20,-1,0.0,35,q,1.3,2,2,3,0,3,32.1,27.38095238095238,1.238418144325912,12,6,9,6,0
2451,2018,w,1-0,1.0,109,A15,13,21,15,75,0.3211009174311927,-1,none,1.4,0,0,0,0,2,39.7,36.19047619047619,1.1101215066076464,10,1,9,5,0
2454,2018,w,1-0,1.0,99,A00,23,72,30,-1,0.0,9,k,1.75,0,0,0,0,2,39.85,42.80952380952381,0.9300359152507948,10,0,2,10,0
2455,2018,w,1-0,1.0,67,A00,44,-1,47,-1,0.0,33,k,2.0,1,0,0,0,1,43.15,33.38095238095238,1.3526200010055547,6,4,2,3,0
2459,2018,w,0-1,0.0,154,B23,23,66,23,153,0.012987012987012988,13,k,2.3,0,2,0,0,2,31.1,40.476190476190474,0.7670741201638746,12,6,5,7,0
2460,2018,w,1-0,1.0,59,E10,11,-1,44,-1,0.0,-1,none,1.5,15,0,0,0,2,42.35,37.55,1.1389910352815786,8,1,2,5,0
2463,2018,w,0-1,0.0,80,B40,37,79,37,80,0.0125,15,k,1.6,0,0,0,0,1,37.0,40.666666666666664,0.9302979678263732,9,1,9,6,0
2464,2018,w,1-0,1.0,77,A00,7,-1,26,-1,0.0,19,k,3.0,0,0,0,1,2,39.0,38.80952380952381,1.0191058287657113,10,0,5,9,0
2466,2018,w,1-0,1.0,79,B20,10,-1,16,-1,0.0,25,q,1.9,0,0,0,0,2,36.6,40.19047619047619,0.9224641335447737,7,1,4,2,1
2467,2018,w,1-0,1.0,87,A00,8,-1,8,-1,0.0,-1,none,2.0,0,0,0,0,1,43.75,38.61904761904762,1.1526515284602734,8,5,3,2,1
2468,2018,w,1-0,1.0,73,A05,32,-1,37,-1,0.0,9,k,1.65,0,0,0,0,2,39.3,39.904761904761905,1.0018793637818018,8,1,2,4,0
2473,2018,w,1-0,1.0,59,A00,8,-1,8,-1,0.0,33,k,3.0,1,2,1,0,2,35.05,34.85,1.0180716169244626,5,0,3,4,1
2474,2018,w,1-0,1.0,69,A00,13,35,30,-1,0.0,11,k,2.5,0,0,0,0,2,34.85,32.04761904761905,1.1491230536892105,7,2,9,1,1
2477,2018,w,0-1,0.0,172,A00,10,161,10,161,0.06976744186046512,-1,none,1.05,0,0,0,0,2,34.0,46.95238095238095,0.7369178841937465,14,5,8,4,0
2479,2018,w,1-0,1.0,85,A00,11,34,23,-1,0.0,17,k,2.7,0,0,0,0,2,40.05,36.38095238095238,1.1354780149473025,10,1,4,9,0
2480,2018,w,1-0,1.0,63,B20,11,-1,11,-1,0.0,19,q,1.9,0,2,2,0,2,42.1,40.19047619047619,1.045636656687889,9,3,6,6,1
2483,2018,w,1-0,1.0,121,C24,36,54,42,-1,0.0,15,k,2.75,0,0,0,0,1,33.55,34.80952380952381,0.9868638076039769,12,3,5,9,0
2485,2018,w,1/2-1/2,0.5,80,A04,12,24,12,44,0.4625,27,k,2.0,0,0,1,0,3,33.0,30.571428571428573,1.1565521143373307,11,7,5,9,0
2487,2018,w,1/2-1/2,0.5,104,A18,7,63,14,71,0.3269230769230769,29,k,2.25,0,0,1,0,2,31.95,38.142857142857146,0.8685832172548391,12,1,9,5,0
2489,2018,w,1/2-1/2,0.5,129,C77,26,62,26,125,0.03875968992248062,15,k,2.7,3,2,0,0,2,33.3,38.95238095238095,0.8616868986521699,10,3,3,9,0
2492,2018,w,1/2-1/2,0.5,99,B12,17,53,19,87,0.13131313131313133,27,k,1.8,0,0,0,0,2,40.4,37.142857142857146,1.111522357803962,15,3,9,3,0
2495,2018,w,1-0,1.0,61,B23,6,-1,31,-1,0.0,15,q,2.9,0,0,0,0,2,35.25,40.904761904761905,0.871605762399908,7,2,3,5,0
2497,2018,w,1-0,1.0,111,A28,10,-1,10,-1,0.0,29,k,2.2,0,2,1,0,3,38.4,38.904761904761905,0.9809957871905596,13,6,6,4,0
2499,2018,w,1/2-1/2,0.5,53,C48,9,19,9,39,0.2830188679245283,-1,none,0.4117647058823529,0,0,0,0,2,32.64705882352941,24.823529411764707,1.4058934980561668,8,4,9,3,0
2500,2018,w,1/2-1/2,0.5,71,A00,13,64,15,-1,0.0,23,k,3.0,0,0,0,0,2,43.55,39.714285714285715,1.1142753087382689,10,0,1,9,0
2502,2018,w,1-0,1.0,75,A07,21,31,21,-1,0.0,7,k,2.95,0,4,0,0,2,38.35,33.714285714285715,1.1461534001217797,10,3,9,5,0
2504,2018,w,1/2-1/2,0.5,56,A20,13,42,17,52,0.08928571428571429,23,k,2.888888888888889,0,0,2,1,3,32.333333333333336,32.68421052631579,1.0517976929118986,11,0,5,9,0
2506,2018,w,1-0,1.0,105,E47,13,39,25,-1,0.0,17,k,2.65,0,2,1,0,3,35.4,34.666666666666664,1.0439888177794212,9,1,9,5,1
2507,2018,w,0-1,0.0,104,C65,9,80,9,80,0.2403846153846154,27,k,2.85,0,0,0,0,1,36.05,40.285714285714285,0.9159715960178131,13,0,4,8,0
2509,2018,w,1-0,1.0,153,C24,12,-1,12,123,0.006535947712418301,19,k,2.9,0,0,0,1,2,37.7,30.571428571428573,1.2303435573690717,14,19,3,11,0
2511,2018,w,1-0,1.0,61,C67,8,-1,14,-1,0.0,7,k,2.6,0,0,0,0,2,40.15,34.666666666666664,1.1650146100805951,6,2,3,5,0
2513,2018,w,1/2-1/2,0.5,89,A33,6,37,29,64,0.29213483146067415,25,k,2.65,0,0,0,0,2,37.5,40.095238095238095,0.9506379197418587,9,0,9,5,0
2515,2018,w,1/2-1/2,0.5,100,C83,10,37,22,76,0.25,9,k,2.85,0,0,0,0,2,35.85,34.857142857142854,1.0569175520455212,12,1,8,4,0
2517,2018,w,1-0,1.0,127,D30,11,119,11,118,0.07874015748031496,21,k,2.55,0,0,0,0,2,38.35,35.285714285714285,1.1182445243543644,14,4,6,5,0
2519,2018,w,1/2-1/2,0.5,52,B94,6,-1,31,-1,0.0,19,q,2.0,0,0,1,0,3,46.5,41.1764705882353,1.1311383397139214,5,0,3,3,0
2521,2018,w,1/2-1/2,0.5,133,C77,24,-1,24,-1,0.0,21,k,3.0,0,0,0,0,1,37.1,34.61904761904762,1.1082692106317764,11,6,4,3,0
2523,2018,w,1/2-1/2,0.5,97,B90,6,51,20,-1,0.0,25,k,2.55,1,0,0,0,2,40.15,33.666666666666664,1.2051050503501102,10,0,8,10,0
2526,2018,w,1-0,1.0,93,B20,9,36,20,88,0.06451612903225806,-1,none,1.0,0,2,1,0,3,32.3,33.57142857142857,0.9846199418025021,9,3,5,9,0
2528,2018,w,1-0,1.0,175,A13,14,47,17,-1,0.0,37,k,2.4,3,0,0,0,2,35.6,33.04761904761905,1.0876619516798578,13,5,9,3,0
2531,2018,w,1/2-1/2,0.5,102,D42,11,-1,21,-1,0.0,15,k,2.7,0,0,1,0,3,40.3,36.76190476190476,1.112975448543098,8,2,5,4,0
2533,2018,w,1/2-1/2,0.5,82,C42,5,43,10,-1,0.0,19,q,3.55,0,2,0,0,2,34.3,34.95238095238095,1.035628483260355,7,1,9,1,0
2535,2018,w,1-0,1.0,193,D37,14,113,18,113,0.41968911917098445,23,k,2.95,0,0,0,0,2,49.2,37.42857142857143,1.3108050801514637,11,6,9,5,0
